,session_id,order_euros,purchase,paid_campaign,preferential_client,referral,user_agent,paid_campaign_binary,paid_campaign_1,paid_campaign_2,paid_campaign_3,paid_campaign_4,referral_google,referral_instagram,referral_facebook,user_agent_mac,user_agent_windows
38162,5555732916,0.0,0.0,0.0,0.0,terrell-shaw.biz,Opera/8.15.(X11; Linux i686; es-VE) Presto/2.9.185 Version/11.00,0,0,0,0,0,0,0,0,0,0
38163,5555732917,0.0,0.0,4.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/48.0.810.0 Safari/531.0",1,0,0,0,1,0,0,1,1,0
38164,5555732918,112.0,1.0,0.0,0.0,green.com,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/15.8p8325.0 Mobile/09N899 Safari/532.2",0,0,0,0,0,0,0,0,1,0
38165,5555732919,0.0,0.0,0.0,0.0,facebook.com,Opera/9.58.(X11; Linux x86_64; gez-ER) Presto/2.9.180 Version/10.00,0,0,0,0,0,0,0,1,0,0
38166,5555732920,0.0,0.0,2.0,0.0,hamilton.com,Opera/9.11.(X11; Linux i686; th-TH) Presto/2.9.185 Version/11.00,1,0,1,0,0,0,0,0,0,0
38167,5555732921,0.0,0.0,2.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),1,0,1,0,0,0,1,0,0,1
38168,5555732922,229.5,1.0,4.0,0.0,google.com,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/45.0.818.0 Safari/536.2",1,0,0,0,1,1,0,0,0,0
38169,5555732923,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (Android 3.2.1; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,0,0,0,0,0,1,0,0,0,0
38170,5555732924,0.0,0.0,0.0,0.0,lindsey-levy.net,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/23.0.800.0 Mobile/24F112 Safari/532.1",0,0,0,0,0,0,0,0,1,0
38171,5555732925,0.0,0.0,0.0,0.0,facebook.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2017-05-03 01:42:13 Firefox/3.6.12,0,0,0,0,0,0,0,1,0,0
38172,5555732926,0.0,0.0,4.0,0.0,grant.info,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/37.0.806.0 Safari/531.0",1,0,0,0,1,0,0,0,0,1
38173,5555732927,150.0,1.0,0.0,0.0,google.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nb-NO) AppleWebKit/532.2.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.2.5",0,0,0,0,0,1,0,0,1,0
38174,5555732928,150.0,1.0,1.0,0.0,facebook.com,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/20.0.828.0 Safari/536.2",1,1,0,0,0,0,0,1,0,0
38175,5555732929,0.0,0.0,3.0,0.0,facebook.com,Mozilla/5.0 (Android 4.3; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,1,0,0,1,0,0,0,1,0,0
38176,5555732930,0.0,0.0,3.0,0.0,johnson.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1),1,0,0,1,0,0,0,0,0,1
38177,5555732931,186.5,1.0,3.0,0.0,vazquez-oneal.org,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:3.0; bg-BG) AppleWebKit/535.13.3 (KHTML, like Gecko) Version/4.1 Safari/535.13.3",1,0,0,1,0,0,0,0,1,0
38178,5555732932,0.0,0.0,4.0,0.0,instagram.com,Opera/8.76.(Windows NT 6.0; da-DK) Presto/2.9.184 Version/10.00,1,0,0,0,1,0,1,0,0,1
38179,5555732933,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2017-02-18 04:03:45 Firefox/7.0,0,0,0,0,0,1,0,0,0,0
38180,5555732934,220.5,1.0,1.0,0.0,google.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 11_0 rv:6.0; fr-CH) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/5.1 Safari/533.43.4",1,1,0,0,0,1,0,0,1,0
38181,5555732935,0.0,0.0,0.0,0.0,facebook.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10 10_1; rv:1.9.6.20) Gecko/2014-03-27 22:23:47 Firefox/3.6.19,0,0,0,0,0,0,0,1,1,0
38182,5555732936,0.0,0.0,2.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 11_7 rv:5.0; bo-CN) AppleWebKit/535.41.4 (KHTML, like Gecko) Version/4.0.3 Safari/535.41.4",1,0,1,0,0,0,1,0,1,0
38183,5555732937,0.0,0.0,0.0,0.0,curtis-shelton.biz,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),0,0,0,0,0,0,0,0,0,1
38184,5555732938,0.0,0.0,0.0,0.0,davidson.com,Opera/8.49.(X11; Linux x86_64; ht-HT) Presto/2.9.160 Version/11.00,0,0,0,0,0,0,0,0,0,0
38185,5555732939,0.0,0.0,2.0,0.0,google.com,Mozilla/5.0 (Windows NT 5.01; niu-NU; rv:1.9.1.20) Gecko/2010-01-18 19:19:56 Firefox/3.8,1,0,1,0,0,1,0,0,0,1
38186,5555732940,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.828.0 Safari/536.2",0,0,0,0,0,0,1,0,0,1
38187,5555732941,150.0,1.0,1.0,0.0,facebook.com,Opera/9.80.(X11; Linux i686; uk-UA) Presto/2.9.187 Version/12.00,1,1,0,0,0,0,0,1,0,0
38188,5555732942,0.0,0.0,4.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),1,0,0,0,1,0,0,1,0,1
38189,5555732943,0.0,0.0,0.0,0.0,miller.net,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/20.0.811.0 Mobile/64T131 Safari/532.2",0,0,0,0,0,0,0,0,1,0
38190,5555732944,0.0,0.0,4.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_1 rv:6.0; lt-LT) AppleWebKit/533.21.2 (KHTML, like Gecko) Version/4.0 Safari/533.21.2",1,0,0,0,1,0,1,0,1,0
38191,5555732945,0.0,0.0,0.0,0.0,davis-joyce.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),0,0,0,0,0,0,0,0,0,1
38192,5555732946,0.0,0.0,0.0,0.0,mays.biz,Opera/8.37.(X11; Linux x86_64; aa-ER) Presto/2.9.188 Version/11.00,0,0,0,0,0,0,0,0,0,0
38193,5555732947,0.0,0.0,0.0,0.0,google.com,Opera/8.98.(X11; Linux x86_64; hi-IN) Presto/2.9.174 Version/10.00,0,0,0,0,0,1,0,0,0,0
38194,5555732948,150.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),1,1,0,0,0,1,0,0,0,1
38195,5555732949,0.0,0.0,0.0,0.0,cruz.com,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 7_9; rv:1.9.5.20) Gecko/2019-06-28 05:40:06 Firefox/3.8,0,0,0,0,0,0,0,0,1,0
38196,5555732950,0.0,0.0,4.0,0.0,instagram.com,Opera/9.64.(Windows NT 6.2; doi-IN) Presto/2.9.180 Version/10.00,1,0,0,0,1,0,1,0,0,1
38197,5555732951,0.0,0.0,1.0,0.0,instagram.com,Opera/8.99.(X11; Linux i686; ar-AE) Presto/2.9.179 Version/10.00,1,1,0,0,0,0,1,0,0,0
38198,5555732952,150.0,1.0,4.0,0.0,google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_7; rv:1.9.4.20) Gecko/2010-12-27 21:45:25 Firefox/3.6.3,1,0,0,0,1,1,0,0,1,0
38199,5555732953,214.0,1.0,0.0,0.0,facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; uz-UZ) AppleWebKit/531.33.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.33.2",0,0,0,0,0,0,0,1,1,0
38200,5555732954,150.0,1.0,0.0,0.0,google.com,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 6_1; rv:1.9.5.20) Gecko/2012-05-22 02:59:54 Firefox/3.8,0,0,0,0,0,1,0,0,1,0
38201,5555732955,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.46.7 (KHTML, like Gecko) Version/4.0.3 Safari/534.46.7",0,0,0,0,0,0,0,1,0,1
38202,5555732956,0.0,0.0,0.0,0.0,google.com,Opera/9.50.(X11; Linux i686; ti-ET) Presto/2.9.162 Version/10.00,0,0,0,0,0,1,0,0,0,0
38203,5555732957,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/30.0.859.0 Safari/532.2",0,0,0,0,0,0,1,0,0,1
38204,5555732958,0.0,0.0,0.0,0.0,instagram.com,Opera/8.85.(X11; Linux i686; ru-UA) Presto/2.9.170 Version/10.00,0,0,0,0,0,0,1,0,0,0
38205,5555732959,0.0,0.0,3.0,0.0,instagram.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/35.0.840.0 Safari/534.2",1,0,0,1,0,0,1,0,0,0
38206,5555732960,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/17.0.857.0 Mobile/31Y663 Safari/533.0",0,0,0,0,0,0,1,0,1,0
38207,5555732961,0.0,0.0,3.0,0.0,google.com,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/53.0.887.0 Safari/534.0",1,0,0,1,0,1,0,0,0,1
38208,5555732962,150.0,1.0,1.0,0.0,brown-lynn.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lv-LV) AppleWebKit/532.23.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.23.5",1,1,0,0,0,0,0,0,1,0
38209,5555732963,0.0,0.0,2.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),1,0,1,0,0,1,0,0,0,1
38210,5555732964,0.0,0.0,3.0,0.0,facebook.com,Opera/9.87.(Windows NT 10.0; ga-IE) Presto/2.9.176 Version/10.00,1,0,0,1,0,0,0,1,0,1
38211,5555732965,228.5,1.0,3.0,1.0,facebook.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1),1,0,0,1,0,0,0,1,0,1
38212,5555732966,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/9.2e8212.0 Mobile/87D519 Safari/531.2",0,0,0,0,0,0,0,1,1,0
38213,5555732967,150.0,1.0,0.0,0.0,google.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ky-KG) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.41.7",0,0,0,0,0,1,0,0,1,0
38214,5555732968,0.0,0.0,3.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),1,0,0,1,0,1,0,0,0,1
38215,5555732969,177.0,1.0,1.0,0.0,guerrero-camacho.com,Opera/9.81.(X11; Linux x86_64; ln-CD) Presto/2.9.172 Version/11.00,1,1,0,0,0,0,0,0,0,0
38216,5555732970,0.0,0.0,4.0,0.0,instagram.com,Opera/8.45.(Windows NT 5.2; fo-FO) Presto/2.9.163 Version/10.00,1,0,0,0,1,0,1,0,0,1
38217,5555732971,0.0,0.0,4.0,0.0,harrison.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),1,0,0,0,1,0,0,0,0,1
38218,5555732972,0.0,0.0,4.0,0.0,facebook.com,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/14.6e3672.0 Mobile/78I622 Safari/534.1",1,0,0,0,1,0,0,1,1,0
38219,5555732973,0.0,0.0,0.0,0.0,larson.biz,Opera/8.90.(X11; Linux x86_64; shs-CA) Presto/2.9.187 Version/10.00,0,0,0,0,0,0,0,0,0,0
38220,5555732974,0.0,0.0,2.0,0.0,instagram.com,Opera/9.12.(Windows NT 10.0; fil-PH) Presto/2.9.172 Version/10.00,1,0,1,0,0,0,1,0,0,1
38221,5555732975,0.0,0.0,1.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1),1,1,0,0,0,0,1,0,0,1
38222,5555732976,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 9_2 rv:6.0; gd-GB) AppleWebKit/533.11.7 (KHTML, like Gecko) Version/4.1 Safari/533.11.7",0,0,0,0,0,0,1,0,1,0
38223,5555732977,0.0,0.0,3.0,0.0,facebook.com,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.43.1 (KHTML, like Gecko) Version/5.1 Safari/533.43.1",1,0,0,1,0,0,0,1,0,1
38224,5555732978,278.0,1.0,0.0,1.0,facebook.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/36.0.875.0 Safari/536.0",0,0,0,0,0,0,0,1,1,0
38225,5555732979,0.0,0.0,0.0,0.0,villegas.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 7_6 rv:5.0; sa-IN) AppleWebKit/531.5.3 (KHTML, like Gecko) Version/5.0 Safari/531.5.3",0,0,0,0,0,0,0,0,1,0
38226,5555732980,0.0,0.0,2.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),1,0,1,0,0,0,1,0,0,1
38227,5555732981,0.0,0.0,4.0,0.0,google.com,Opera/8.66.(Windows 95; mhr-RU) Presto/2.9.190 Version/11.00,1,0,0,0,1,1,0,0,0,1
38228,5555732982,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-08-09 06:47:27 Firefox/3.8,0,0,0,0,0,0,1,0,0,0
38229,5555732983,0.0,0.0,4.0,0.0,charles.net,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_0 rv:6.0; id-ID) AppleWebKit/535.10.3 (KHTML, like Gecko) Version/4.0.2 Safari/535.10.3",1,0,0,0,1,0,0,0,1,0
38230,5555732984,267.0,1.0,1.0,0.0,facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tr-TR) AppleWebKit/533.50.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.50.4",1,1,0,0,0,0,0,1,1,0
38231,5555732985,0.0,0.0,4.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 12_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/18.0.864.0 Safari/536.0",1,0,0,0,1,0,0,1,1,0
38232,5555732986,217.0,1.0,0.0,1.0,heath.org,Mozilla/5.0 (Android 2.3; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,0,0,0,0,0,0,0,0,0,0
38233,5555732987,0.0,0.0,3.0,0.0,martinez.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_5 rv:4.0; fy-NL) AppleWebKit/535.2.3 (KHTML, like Gecko) Version/4.0 Safari/535.2.3",1,0,0,1,0,0,0,0,1,0
38234,5555732988,0.0,0.0,0.0,0.0,shepherd-horne.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.892.0 Safari/535.2",0,0,0,0,0,0,0,0,0,0
38235,5555732989,167.5,1.0,0.0,0.0,facebook.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/31.0.822.0 Safari/531.2",0,0,0,0,0,0,0,1,0,0
38236,5555732990,150.0,1.0,3.0,0.0,google.com,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 11_2; rv:1.9.3.20) Gecko/2020-08-18 18:21:12 Firefox/3.8,1,0,0,1,0,1,0,0,1,0
38237,5555732991,288.5,1.0,0.0,0.0,google.com,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 11_7; rv:1.9.4.20) Gecko/2019-02-19 03:46:58 Firefox/3.6.18,0,0,0,0,0,1,0,0,1,0
38238,5555732992,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2013-12-02 17:08:44 Firefox/15.0,0,0,0,0,0,0,1,0,0,0
38239,5555732993,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 10_5; rv:1.9.5.20) Gecko/2021-07-09 13:33:04 Firefox/3.8,0,0,0,0,0,0,1,0,1,0
38240,5555732994,112.5,1.0,0.0,0.0,cameron.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.829.0 Safari/531.1",0,0,0,0,0,0,0,0,0,0
38241,5555732995,0.0,0.0,0.0,0.0,google.com,Opera/8.46.(X11; Linux x86_64; et-EE) Presto/2.9.164 Version/10.00,0,0,0,0,0,1,0,0,0,0
38242,5555732996,135.0,1.0,0.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),0,0,0,0,0,1,0,0,0,1
38243,5555732997,0.0,0.0,0.0,0.0,instagram.com,Opera/9.58.(Windows NT 6.0; fr-LU) Presto/2.9.170 Version/12.00,0,0,0,0,0,0,1,0,0,1
38244,5555732998,0.0,0.0,2.0,0.0,instagram.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2013-01-26 05:32:14 Firefox/3.6.8,1,0,1,0,0,0,1,0,0,0
38245,5555732999,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),0,0,0,0,0,0,1,0,0,1
38246,5555733000,179.0,1.0,2.0,1.0,facebook.com,Opera/8.10.(Windows NT 6.0; mai-IN) Presto/2.9.167 Version/11.00,1,0,1,0,0,0,0,1,0,1
38247,5555733001,0.0,0.0,0.0,0.0,palmer-bates.org,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),0,0,0,0,0,0,0,0,0,1
38248,5555733002,150.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),1,1,0,0,0,1,0,0,0,1
38249,5555733003,0.0,0.0,4.0,0.0,instagram.com,Opera/8.82.(X11; Linux x86_64; dz-BT) Presto/2.9.169 Version/12.00,1,0,0,0,1,0,1,0,0,0
38250,5555733004,0.0,0.0,2.0,0.0,hensley.com,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.859.0 Safari/535.2",1,0,1,0,0,0,0,0,0,0
38251,5555733005,0.0,0.0,0.0,0.0,barry.com,Opera/9.43.(X11; Linux i686; fur-IT) Presto/2.9.164 Version/10.00,0,0,0,0,0,0,0,0,0,0
38252,5555733006,0.0,0.0,2.0,0.0,google.com,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/32.0.835.0 Safari/534.0",1,0,1,0,0,1,0,0,0,0
38253,5555733007,232.5,1.0,0.0,1.0,facebook.com,Opera/8.83.(X11; Linux i686; nan-TW) Presto/2.9.160 Version/11.00,0,0,0,0,0,0,0,1,0,0
38254,5555733008,117.0,1.0,0.0,0.0,facebook.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2012-12-10 10:11:26 Firefox/3.6.10,0,0,0,0,0,0,0,1,0,0
38255,5555733009,0.0,0.0,0.0,0.0,google.com,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.39.1 (KHTML, like Gecko) Version/4.0.4 Safari/535.39.1",0,0,0,0,0,1,0,0,0,1
38256,5555733010,0.0,0.0,3.0,0.0,google.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2018-02-07 10:11:47 Firefox/14.0,1,0,0,1,0,1,0,0,0,0
38257,5555733011,0.0,0.0,1.0,0.0,collier-higgins.com,Opera/8.46.(X11; Linux x86_64; the-NP) Presto/2.9.169 Version/11.00,1,1,0,0,0,0,0,0,0,0
38258,5555733012,0.0,0.0,2.0,0.0,howard-reilly.biz,Opera/9.26.(X11; Linux x86_64; os-RU) Presto/2.9.174 Version/11.00,1,0,1,0,0,0,0,0,0,0
38259,5555733013,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/29.0.818.0 Safari/535.0",0,0,0,0,0,0,0,1,0,1
38260,5555733014,200.0,1.0,1.0,0.0,facebook.com,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_6; rv:1.9.6.20) Gecko/2017-08-05 08:23:55 Firefox/12.0,1,1,0,0,0,0,0,1,1,0
38261,5555733015,0.0,0.0,1.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),1,1,0,0,0,0,0,1,0,1
38262,5555733016,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (Windows NT 6.2; el-CY; rv:1.9.0.20) Gecko/2021-01-13 10:46:06 Firefox/3.6.8,0,0,0,0,0,1,0,0,0,1
38263,5555733017,150.0,1.0,3.0,0.0,google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 10_3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/40.0.821.0 Safari/534.1",1,0,0,1,0,1,0,0,1,0
38264,5555733018,288.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (Windows NT 5.01; brx-IN; rv:1.9.2.20) Gecko/2014-02-09 15:18:20 Firefox/3.6.3,1,1,0,0,0,1,0,0,0,1
38265,5555733019,229.0,1.0,4.0,0.0,google.com,Opera/9.82.(X11; Linux i686; ps-AF) Presto/2.9.163 Version/11.00,1,0,0,0,1,1,0,0,0,0
38266,5555733020,0.0,0.0,0.0,0.0,nichols.info,Opera/8.26.(X11; Linux i686; ayc-PE) Presto/2.9.188 Version/10.00,0,0,0,0,0,0,0,0,0,0
38267,5555733021,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.1),0,0,0,0,0,0,1,0,0,1
38268,5555733022,0.0,0.0,1.0,0.0,cox-mitchell.info,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),1,1,0,0,0,0,0,0,0,1
38269,5555733023,0.0,0.0,0.0,0.0,reese.net,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),0,0,0,0,0,0,0,0,0,1
38270,5555733024,0.0,0.0,0.0,0.0,wong.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/23.0.821.0 Safari/536.1",0,0,0,0,0,0,0,0,0,0
38271,5555733025,0.0,0.0,2.0,0.0,rivera.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),1,0,1,0,0,0,0,0,0,1
38272,5555733026,0.0,0.0,4.0,0.0,reed.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10 10_5; rv:1.9.3.20) Gecko/2014-07-25 02:50:52 Firefox/10.0,1,0,0,0,1,0,0,0,1,0
38273,5555733027,137.0,1.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/31.0.836.0 Safari/535.0",0,0,0,0,0,0,1,0,1,0
38274,5555733028,0.0,0.0,0.0,0.0,smith.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; yo-NG) AppleWebKit/535.18.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.18.1",0,0,0,0,0,0,0,0,1,0
38275,5555733029,200.0,1.0,1.0,0.0,google.com,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/53.0.830.0 Safari/532.2",1,1,0,0,0,1,0,0,0,0
38276,5555733030,0.0,0.0,1.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),1,1,0,0,0,0,1,0,0,1
38277,5555733031,270.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),1,1,0,0,0,1,0,0,0,1
38278,5555733032,0.0,0.0,1.0,0.0,mendoza-stokes.com,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.818.0 Safari/533.0",1,1,0,0,0,0,0,0,0,1
38279,5555733033,0.0,0.0,1.0,0.0,reynolds.net,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),1,1,0,0,0,0,0,0,0,1
38280,5555733034,0.0,0.0,1.0,0.0,instagram.com,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/22.0.834.0 Safari/535.0",1,1,0,0,0,0,1,0,0,1
38281,5555733035,131.0,1.0,3.0,0.0,facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; cmn-TW) AppleWebKit/534.25.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.25.2",1,0,0,1,0,0,0,1,1,0
38282,5555733036,183.0,1.0,0.0,1.0,johnson-williams.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2011-01-15 23:17:14 Firefox/3.6.10,0,0,0,0,0,0,0,0,0,0
38283,5555733037,0.0,0.0,2.0,0.0,instagram.com,Opera/9.33.(Windows NT 6.0; ht-HT) Presto/2.9.182 Version/10.00,1,0,1,0,0,0,1,0,0,1
38284,5555733038,137.0,1.0,0.0,0.0,facebook.com,Opera/8.26.(Windows NT 5.0; sk-SK) Presto/2.9.165 Version/10.00,0,0,0,0,0,0,0,1,0,1
38285,5555733039,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (Windows NT 5.1; st-ZA; rv:1.9.2.20) Gecko/2013-06-24 12:46:33 Firefox/3.8,0,0,0,0,0,1,0,0,0,1
38286,5555733040,0.0,0.0,0.0,1.0,facebook.com,Mozilla/5.0 (Windows NT 6.0; te-IN; rv:1.9.2.20) Gecko/2013-02-06 15:47:33 Firefox/3.6.2,0,0,0,0,0,0,0,1,0,1
